filename,artist,title,tempo mean,tempo std,swing ?,swing ratio median,swing ratio iqr,swing confidence,meter,ternary ?,beat by measure
reggae.00081.wav,Ini Kamoze,Here Comes The Hot Stepper(remix),100.33,0.57,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
reggae.00082.wav,Ini Kamoze,Here Comes The Hot Stepper(remix),100.31,0.59,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
reggae.00083.wav,Jimmy Cliff,Many Rivers To Cross,66.04,2.60,no,,,,4/4,no,[4 4 4 4 4 4 4]
reggae.00084.wav,Jimmy Cliff,The Harder They Come,100.81,1.89,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00085.wav,Prince Buster,Judge Dread,174.02,4.84,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00086.wav,King Tubby,Splash Out Dub,127.60,0.00,no,,,,4/4,no,[4 4 4]
reggae.00087.wav,Lauryn Hill and Bob Marley,Turn Your Lights Down Low,83.21,0.41,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
reggae.00088.wav,Marcia Griffiths,Electric Boogie,108.16,0.56,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00089.wav,The Now Generation,Boney Dog,149.67,1.02,yes,1.24,0.075,0.61643835616438358,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00090.wav,,,153.67,1.14,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00091.wav,Peter Tosh,Legalize It,144.94,1.13,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00092.wav,Peter Tosh,Legalize It,144.62,2.41,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00093.wav,Peter Tosh and Mick Jagger,Don't Look Back,181.11,3.06,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00094.wav,Prince Buster,Ten Commandments,126.99,0.86,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00095.wav,Prince Buster,Madness,123.67,2.74,yes,1.32,0.035,1.0,,no,[4 4 4 4 3 4 4 4 4 4 4 4 4 4]
reggae.00096.wav,Prince Buster,Barrister Pardon,178.23,2.66,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00097.wav,Prince Buster,Here Comes The Bride,52.34,1.69,yes,2.00,0.000,0.92000000000000004,12/8,yes,[4 4 4 4 4]
reggae.00098.wav,Prince Buster,Rude Rude Rudee ,241.99,4.71,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00099.wav,Prince Buster,Al Capone,236.89,5.24,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00000.wav,Morphine,Potion,121.93,3.42,yes,1.74,0.000,0.68333333333333335,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00001.wav,Morphine,I Know You Pt. III,75.31,1.01,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
rock.00002.wav,Morphine,Early To Bed,105.44,1.74,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
rock.00003.wav,Morphine,Wishing Well,94.56,0.90,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
rock.00004.wav,Morphine,Like Swimming,77.90,0.85,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
rock.00005.wav,Morphine,Murder For The Money,100.84,10.95,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
rock.00006.wav,Morphine,French Fries with Pepper,57.05,1.17,no,,,,4/4,no,[4 4 4 4 4 4]
rock.00007.wav,Morphine,Empty Box,89.43,0.96,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
rock.00008.wav,Morphine,Eleven O'Clock,89.06,2.94,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
rock.00009.wav,Morphine,Hanging On A Curtain,74.98,1.08,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
rock.00010.wav,Ani DiFranco,Worthy,82.53,0.71,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
rock.00011.wav,Ani DiFranco,Cradle and All,116.35,2.02,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00012.wav,Ani DiFranco,Shy,113.14,0.86,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00013.wav,Ani DiFranco,32 Flavors,91.51,0.57,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
rock.00014.wav,Ani DiFranco,Asking Too Much,117.24,3.53,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00015.wav,Ani DiFranco,Coming Up,105.17,2.03,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
rock.00016.wav,Queen,Tie Your Mother Down,146.49,4.68,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00017.wav,Queen,Under Pressure,121.47,2.04,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00018.wav,Queen,Another One Bites the Dust,117.71,5.87,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00019.wav,Queen,I Want To Break Free ,119.95,1.55,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00020.wav,Queen,(You're So Square) Baby I Don't Care,99.18,2.85,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
rock.00021.wav,Queen,Hello Mary Lou (Goodbye Heart),189.53,9.12,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00022.wav,Queen,Tutti Frutti,199.17,3.45,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00023.wav,Queen,Bohemian rhapsody,74.80,1.24,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
rock.00024.wav,Queen,Crazy Little Thing Called Love,147.07,1.39,yes,1.54,0.317,0.20833333333333334,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00025.wav,Queen,Big spender,103.65,2.60,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
rock.00026.wav,Queen,Radio Ga Ga,112.60,1.14,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00027.wav,The Beach Boys,Good Vibrations,149.74,6.07,yes,2.00,0.000,0.79729729729729726,12/8,yes,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00028.wav,The Rolling Stones,Jumpin' Jack Flash,137.74,1.21,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00029.wav,The Rolling Stones,Street Fighting Man,126.28,3.00,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00030.wav,The Rolling Stones,Sympathy for the devil,115.75,13.88,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00031.wav,The Rolling Stones,Honky Tonk Women,120.46,18.20,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00032.wav,Led Zeppelin,All my love,92.97,12.76,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
rock.00033.wav,The Rolling Stones,Gimme Shelter,117.09,1.71,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00034.wav,David Bowie,Major Tom,68.78,0.82,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
rock.00035.wav,The Rolling Stones,Midnight Rambler,131.02,0.93,yes,1.81,0.000,1.0,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00036.wav,Billy Joel,Movin' Out,67.36,0.96,no,,,,4/4,no,[4 4 4 4 4 4 4]
rock.00037.wav,The Rolling Stones,Brown Sugar,128.11,1.39,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00038.wav,Guns N' Roses,Knockin' On Heaven's Door,66.35,0.37,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
rock.00039.wav,Led Zeppelin,The Song Remains The Same,144.44,1.33,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00040.wav,Led Zeppelin,The Crunge,96.40,17.17,no,,,,,no,[3 4 4 4 3 4 4 4 3 3 3 3 3]
rock.00041.wav,Led Zeppelin,Dancing Days,117.50,0.89,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00042.wav,Led Zeppelin,D'yer Mak'er,80.63,2.10,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
rock.00043.wav,Led Zeppelin,The Ocean,175.83,1.84,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00044.wav,Led Zeppelin,Down By The Seaside,93.61,2.25,yes,1.65,0.253,0.81818181818181823,4/4,no,[4 4 4 4 4 4 4 4 4 4]
rock.00045.wav,Led Zeppelin,Ten Years Gone,75.69,0.81,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
rock.00046.wav,Led Zeppelin,Night Flight,101.44,2.24,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
rock.00047.wav,Led Zeppelin,The Wanton Song,110.04,2.79,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00048.wav,Led Zeppelin,Boogie With Stu,130.93,1.49,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00049.wav,Simple Minds,Real Life,83.76,1.45,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
rock.00050.wav,Simple Minds,See The Lights,124.51,0.95,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00051.wav,Simple Minds,Let There Be Love,88.12,0.62,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
rock.00052.wav,Simple Minds,Woman,97.03,0.83,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
rock.00053.wav,Simple Minds,Stand By Love,119.74,0.95,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00054.wav,Simple Minds,Let the Children Speak ,109.01,1.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00055.wav,Simple Minds,African Skies,130.76,5.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00056.wav,Simple Minds,Ghostrider,138.07,0.74,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00057.wav,Sting,If you love somebody set them free,125.07,0.89,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00058.wav,Sting,Russians,115.44,4.00,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00059.wav,Sting,Children's Crusade,116.28,0.94,no,,,,3/4,no,[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]
rock.00060.wav,Sting,Shadows In The Rain,176.60,5.78,yes,1.86,0.000,0.89655172413793105,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00061.wav,Sting,We Work The Black Seam,122.23,0.76,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00062.wav,Sting,Consider Me Gone,124.08,3.51,yes,2.34,0.244,0.55737704918032782,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00063.wav,Sting,Moon Over Bourbon Street,125.96,2.80,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00064.wav,Jethro Tull,Living In The Past,152.49,1.63,no,,,,5/4,no,[5 5 5 5 5 5 5 5 5 5 5 5 5 5 5]
rock.00065.wav,Jethro Tull,Aqualung,62.05,0.42,no,,,,4/4,no,[4 4 4 4 4 4 4]
rock.00066.wav,Jethro Tull,"Too Old To Rock 'N' Roll, Too Young To Die",76.08,2.32,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
rock.00067.wav,Jethro Tull,Bungle In The Jungle,105.39,2.23,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
rock.00068.wav,Jethro Tull,Sweet Dream,125.32,5.51,no,,,,,no,[2 2 3 3 3 2 3 2 3 3 2 3 3 3 2 4 4 4 3 3 3]
rock.00069.wav,Jethro Tull,Witches Promise,169.39,4.53,no,,,,3/4,no,[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]
rock.00070.wav,Jethro Tull,Life Is A Long Song,169.08,2.74,no,,,,3/4,no,[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]
rock.00071.wav,Simply Red,Something Got Me Started,112.13,0.69,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00072.wav,Simply Red,Stars,103.68,0.63,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
rock.00073.wav,Simply Red,Thrill Me,94.15,1.37,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
rock.00074.wav,Simply Red,Your Mirror,112.05,1.05,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00075.wav,Simply Red,She's Got It Bad,119.86,2.06,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00076.wav,Simply Red,For Your Babies,95.95,0.54,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
rock.00077.wav,Simply Red,Freedom,108.48,8.21,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
rock.00078.wav,Simply Red,Wonderland,98.01,1.33,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
rock.00079.wav,Survivor,High On You,125.14,1.93,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00080.wav,Survivor,Is This Love,118.08,0.87,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00081.wav,Survivor,Poor Man's Son,118.60,2.47,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00082.wav,Survivor,Burning Heart,98.09,1.31,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
rock.00083.wav,Survivor,Desparate Dreams,121.70,0.63,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00084.wav,Survivor,How Much Love,129.03,1.12,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00085.wav,Survivor,Man Against The World,97.48,0.86,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
rock.00086.wav,Rick Springfield,Jessie's Girl,131.55,1.67,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00087.wav,Neil Young,Rockin' In The Free World,131.57,2.00,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00088.wav,Billy Squier,The Stroke,91.84,1.02,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
rock.00089.wav,Bob Seger,Against The Wind,109.29,1.48,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
rock.00090.wav,The Tokens,The Lion Sleeps Tonight,121.77,0.83,yes,2.00,0.000,0.96666666666666667,12/8,yes,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00091.wav,The Stone Roses,She Bangs The Drums,142.88,2.02,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00092.wav,The Stone Roses,Elephant Stone,131.08,1.36,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00093.wav,The Stone Roses,Waterfall,103.66,1.06,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
rock.00094.wav,The Stone Roses,Don't Stop,111.49,3.32,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00095.wav,The Stone Roses,Bye Bye Bad Man,102.55,5.05,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
rock.00096.wav,The Stone Roses,(Song For My) Sugar Spun Sister,117.16,1.99,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00097.wav,The Stone Roses,Made Of Stone,128.27,2.37,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00098.wav,The Stone Roses,Shoot You Down,110.59,3.48,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
rock.00099.wav,The Stone Roses,This Is The One,123.15,3.36,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
